start,end,text
8324.960000000001,8329.84, games that sell in the greatest numbers are going to your sister your mother and all these things and
8329.84,8334.4, it's like you get excited when I don't know the game your root for is like in the top 20 or
8334.4,8337.92, some I don't know but the show it's it's a real concern that PSP games do not sell the fact that
8337.92,8342.24, the advice it is to be sorry I did not sell that's a huge I can't tell you when I bought a PSP game
8342.24,8346.960000000001, I mean I think that it's a concern that PSP games don't sell and you know what arguably
8346.96,8350.56, maybe PS3 games don't sell I gotta tell you the most exciting thing I have about my PSP
8350.56,8354.0, I'm sorry I could off your transition I saw you when it transitioned there but the most exciting
8354.0,8360.24, about PSP lately is watching Ryan play PS one games on his act PSP for a more well call the FCC
8360.24,8367.359999999999, one I mean what I was talking about was PSP and PS3 software sales and like Madden which is a pretty popular
8367.359999999999,8372.96, franchise I've heard of that game the month of January sold roughly 69 thousand copies on the PSP
8373.039999999999,8379.199999999999, the PS3 which is new new hardware it sold 75 thousand units it's a disparity of only 6000 units
8379.199999999999,8385.039999999999, for a major franchise one that you would expect to perform a little bit better on new hardware to
8385.039999999999,8391.439999999999, speak also to what's been selling on that new hardware the top 10 currently on the PlayStation 3
8391.439999999999,8397.679999999998, life to date list resistance Madden NFL 2007 called duty need for speed carbon finite around three
8397.68,8404.64, Marvel ultimate alliance NBA of 720 hot project eight Tiger Woods PGA 2 2 or 07 NBA 2k 7
8404.64,8410.800000000001, Rejors 7 full auto 2 battle lines and blazing ageing angels squadrons of World War II and I just
8410.800000000001,8415.76, to give you some some bases for reality the numbers scope that we're looking at there is between 55
8415.76,8422.0, thousand copies and roughly 430 thousand here's the baddest is for Sony out of that out of that
8422.0,8428.24, recitation you just gave how many of those are exclusive we'd like to look at the same list
8428.24,8433.52, two and a half months out on the 360 or the P.R. the PS2 or the dieting I concur with you on that
8433.52,8438.88, however the ace and the whole for Sony was that our hardware is better our games will be better
8438.88,8443.44, we're going to give you a more powerful platform they must have a bit of long-term plan they do have
8443.44,8448.96, long-term plan they do have a long-term plan and they're being aided by the time plan with the success
8449.519999999999,8456.0, of stuff like the PS2 version of guitar hero which sold 2204 thousand units despite what is it 90
8456.0,8462.48, bucks 80 bucks at retail and a huge box on retail shelves which retailers would get second buy and
8462.48,8466.96, people are still buying that skew of the game the PS2 version of madden still among the top 10
8466.96,8473.679999999998, software at 156 thousand copies like we talked about earlier last planet combined skew for her 9000
8473.68,8480.4, regular edition 329 thousand copies i mean there is a lot of there is a lot of stuff to gravitate
8480.4,8484.32, toward in terms of software we hinted at it earlier and wanting to know what i want to touch on one
8484.32,8490.4, of our one of the shows favorite favorite games is bbpaniata and uh one of you and john's favorite
8490.4,8495.28, games dude you played it too don't deny i played it you're a correct way so this is number you're
8495.28,8500.0, gonna say it's bad but it's not as bad as it's bad but it's it's not as bad as it could have been
8500.0,8505.68, in it shows signs of potential legs if there's a significant price drop in a re-upping of the marketing
8505.68,8512.4, program it's sold 166 thousand units life today it it limptan roughly at 35 thousand units which is
8512.4,8520.24, again just for context about half as many copies as moved on madden on 360 and that came that we
8520.24,8524.72, talked about earlier hand-in-month hand-in-the-ds so the fuck is hand-in-month hand-in-the-hand it's a hot
8524.72,8530.4, dizzy general property interestingly enough like an antenna that she she's actually billi-reciors
8530.4,8535.039999999999, is daughter and he's a he's a proccontucky like myself two skews a m i two scissor in a
8535.039999999999,8542.08, entend-dog sold 137 thousand units go to oba's or last last month i mean we're not going to grant that
8542.08,8551.679999999998, daughter of san andreus on ps2 ps2 68 thousand units just for a frame of reference xbox xbox owners
8551.76,8557.84, gobbled up halo to in january to the tune of roughly 70 thousand units and how many
8557.84,8561.52, we've been paying the honest and they buy that same time you're paying out of during the same time
8561.52,8567.36, generated roughly half of that 35 thousand units well it's uh we life today numbers if you're really
8567.36,8573.44, into that uh number two i mean number one we all know is the legend of the way we we talk about this
8573.44,8580.0, lunch also speaking of things we talked about a lunch MPD interesting section of the world right
8580.0,8585.2, because well it's important that people take n pd numbers with a a veritable grant of salt because
8585.2,8589.76, it's the equivalent of like cable rating system like it's this is not the authority of the
8589.76,8595.68, proccontation it is an approximation that that does not based on retellers it's based on retellers report
8595.68,8600.32, figures but it doesn't include all retailers popular retailers like walmart are left out on the
8600.32,8604.8, cold i've heard of them before yeah have you heard of walmart i think kind of a big deal so it's
8604.88,8609.439999999999, why are we get so excited about mpd's and because all we have do because take it away from the
8609.439999999999,8613.84, free app is just for north america to you it's all you ask for you ask not even all can
8613.84,8618.0, it's a bit comes up for us whenever they bring up like pc and pd i don't even really care because
8618.0,8625.119999999999, it's like i mean the world market for pc is it's just so like first you can capture
8625.119999999999,8629.679999999998, you can capture small shots of other markets i mean media create japan you can you will
8630.0,8634.16, but that's for yeah but but it's it's easy to gauge japan in north america but on pc now it's like
8634.16,8639.84, uh i mean european union outside of it like former you know Soviet countries where surprisingly
8639.84,8644.960000000001, we hear from people that do sell in those regions that like uh uh there's there's actually a good
8644.960000000001,8650.0, deal of legitimate sales even though the piracy is where it didn't stuff anyway to move on to the
8650.0,8655.44, we life to date software numbers number one i think we all expected legends i'll tell that
8655.44,8661.12, princess sort of the killer app for the Zelda playing machine at one point one two million copies
8661.84,8668.4, thank god that raiman raving rabbits has exceeded it's the i was surprised by five five thousand
8668.4,8675.04, units i two six five to two sixty essentially and uh super monkey ball banana blitz and madden
8675.04,8679.84, are waiting in the wings along with worry wear smooth moves which debuted in January with 200
8679.84,8684.4, 1000 units it's another one of those Nintendo IPs a surprising comparison call of duty three has
8684.48,8686.8, sold more copies than we than on ps3 that surprised me
8688.0,8692.4, get you played it well the thing of well the number to be and i don't have it and i can't do
8692.4,8697.68, the math up in front of me would be to tie the call of duty three on we present in stop percentage
8697.68,8703.199999999999, to the call of duty three in stop percentage on ps3 that would be call of duty three was so good
8703.199999999999,8709.039999999999, as the pc version was awesome wasn't it that good i think it's too due to have to split the sales
8709.039999999999,8713.92, for three sixty and ps3 call duty together because it's like if i was going to play that game
8714.0,8717.6, i would play either order to matter you know whatever but like it's a whole other category
8717.6,8722.08, of the soft all you're welcome to totally disdeme for notes well that no whatever like i'm
8722.08,8725.44, i don't even really care because i played it and it's like the multiplayer is what united
8725.44,8731.68, offensive was uh which was great and i was actually madden uh infinity were dropped all the stuff
8731.68,8736.32, that uh that gray matter brought in for right i did offensive right so they brought that to the
8736.32,8742.24, concepts that was cool but the single player was like it just hit the point where okay i could
8742.32,8747.199999999999, deal with it and it was cool and two and and two you know and and it is just being like the
8747.199999999999,8752.16, the other total linear the whole thing and they you know they spread out and and fan out a bit
8752.16,8756.24, in the later levels and two but it was just too much by the time three came out have you seen the
8756.24,8762.64, Vietnam or modern era game from infinity war um if it if the stuff which one is it by the scene
8762.64,8767.039999999999, which one is it which one is it which one is youtube videos which one is real what's infinity
8767.12,8772.080000000002, we're doing is it is it is it not not not Vietnam as far as i know as a simple contemporary
8772.080000000002,8777.84, what one thing to to sort of continue to go back to the sales right right uh the actual
8777.84,8783.6, install numbers of games that have sold over a hundred thousand units on ps3 is one two three four
8783.6,8789.92, five six titles on the Nintendo Wii which has been you know i've made the joke of calling it a Zelda
8790.0,8797.28, playing machine that number is one two three four five six seven eight nine ten eleven twelve
8797.28,8802.64, titles on the Nintendo Wii install base more the twice of life saved right but i'm still
8802.64,8807.84, but third party software making argument third party software Nintendo Wii is actually sort of six
8807.84,8814.64, is succeeding more that has previously if you seen graphs i mean the the the graphing is is indicative
8814.64,8819.28, of more success for the third party but at the same time the Wii still continues to suffer from
8819.28,8825.44, a series of ports to talk about what's it's talking about something beyond and pd sales figures
8825.44,8831.52, i think it's a circuit city is jumping in to take an Xbox marketing xbox 360 marketing phrase
8831.52,8836.16, but jumping into the use game biz garnet you you came over to my desk this week to talk
8836.16,8842.08, to me about this a little bit and you have no idea how big a touchy subject this is especially
8842.08,8845.28, publishers because here's the publishers here's the publishers if you want to publish a viewpoint
8845.28,8850.16, is that if you're buying used games they're getting fucked that's really how they see it they're
8850.16,8855.36, they're very single right this no they're not getting fucked because i can tell you look i was a
8855.36,8860.24, district manager for e-be games for long time i've seen all kinds of internal numbers with sales
8860.24,8866.400000000001, figures and all that kind of stuff when the game business gets bigger as a whole everyone benefits
8866.400000000001,8872.24, but the publishers don't see that they're very entrenched in their viewpoint of of per title earnings
8872.32,8877.039999999999, they look at everything in terms of this is a title it's a triple a title it succeeds
8877.039999999999,8881.6, when a title doesn't do well it's very easy for them because it allows them to establish blame to
8881.6,8885.119999999999, say that title didn't do well it doesn't mean anything but the game business doesn't mean anything
8885.119999999999,8889.28, about anything else doesn't the fact that that title didn't do well publishers and platform
8889.28,8894.16, holders despised use games they totally hated pan for last 20 years there's been a concert effort
8894.16,8898.56, to destroy the use game business make it illegal and digital distribution the advent of that
8898.56,8902.16, would bring about the destruction of the use game market it might but here's the thing about the
8902.16,8908.4, use game market the the use game market is only open for disruption for destruction because e-be games
8908.4,8912.96, or game stop or whatever the fuck they are now has screwed it up so badly with their whole
8912.96,8918.08, we're gonna so will use game for five dollars less than new what the fuck is wrong yeah how do you
8918.08,8923.68, ever think that i'm gonna sell you a used game dude i'm five all right there too and like i do
8923.68,8930.32, this door cool shit anyway anybody out through buys games knows the deal but i want to go back to
8930.32,8935.04, in the conversation that that just took place is that remember earlier this summer when you're
8935.04,8941.04, talking on the show about Sony's effort to create like a DRM system that would essentially issue
8942.32,8947.04, the use game market and a sign a number basically it'd be like you buy a game that games
8947.12,8952.480000000001, assigned to your machine well wouldn't essentially uh moving forward with the digital distribution
8952.480000000001,8957.2, model accomplish the same goal yeah i mean this again sort of comes back to what chain and i
8957.2,8963.12, talked about last week that that warlock is nor the first or warlock is the first but it is certainly
8963.12,8970.800000000001, not the last game you're gonna see from a CEA that is a digital distribution game only here's
8970.800000000001,8974.320000000002, the challenge for content providers the challenge for content providers is to pull their heads out of
8974.32,8980.48, the sand and be willing to take that risk to be the guy who stands out there and offers your game
8980.48,8985.44, up and let's the whole world build around it let's use people buy it let's new people buy it
8985.44,8990.64, whenever because the more people that are playing games ultimately the more energized and the more
8990.64,8994.4, a lie you know what kind of fucking hippie come you're living in but you do not understand business
8995.199999999999,8999.84, you know what i disagree i do understand business my bank account disagrees with you
9000.48,9005.28, okay our whole thing is like the dude the dealer he like gives out the free little like package
9005.28,9009.92, exactly the fool's on the street like come back remember but not but not in a malicious way in a
9009.92,9013.84, way of you know what the more people are enjoying stuff the more people have in a good time with it the
9013.84,9019.2, more people who do it it's fun this is just hobby man you can enjoy you can enjoy and get it you can
9019.2,9024.48, buy it directly from us with no you don't like a store but when you set a price point that locks
9024.48,9028.16, people out you're knocking people out of the out of it they never get in for when you put
9028.24,9033.119999999999, the retailer out of it you can offer it a lower point of my mind it's up to the retailer
9033.119999999999,9036.48, figure out how to exist in the environment that's their problem i don't give a ship
9036.48,9040.48, other games or something he tells didn't exist in the environment anymore they probably don't
9040.48,9046.16, they they probably don't have a necessary place in in what we have as games because games are
9046.16,9051.44, not movies they're not books we don't need a goddamn brick and mortar they smell like rotten McDonald's
9052.32,9056.800000000001, oh that's it on moving on it looks just like what the hell to happen out of that
9056.800000000001,9061.52, to the April issue of electronic gaming monthly which has a game very nice magazine that's
9061.52,9066.0, chains magazine is very dear to my heart good magazine the cover of the April I read in the
9066.0,9072.800000000001, pooper all the time cover of the April issue will unveil a game that's very dear to my heart
9072.800000000001,9077.44, the next from insomniac and know it's obviously not gonna be the next resistance game expect that
9077.44,9082.08, in fall of next year this is insomniac's next rationing clank game it's title
9082.880000000001,9091.76, rationing clank future tools of destruction speaking on the double on tundra in sumniac offered this
9091.76,9096.720000000001, the name rationing clank future tools of destruction works on many levels it signals a new air
9096.720000000001,9102.560000000001, for the franchise ties into the game stories includes one of our signature subtitled double on tundra's
9102.56,9108.32, those double on tundra's obviously outside the realm of the insomniac base quote going commando up here
9108.32,9112.72, arsenal another couple of tools and now there's some tools and there were some some kids on a
9112.72,9118.8, message board who didn't get it I was like hey uh tool penis they give a destructive penis to come
9120.0,9125.359999999999, earlier alright you spelled it out next yeah I know but the thing is for people who are going to
9125.359999999999,9130.96, be picking up this issue of egamminal be available on new stands March 13th and she'll
9131.039999999999,9134.72, subscribe or at the beginning of March and if you haven't seen the screenshots from the game which
9134.72,9140.32, most of you haven't did if you will say wow they look better than better than expected and when you see
9140.32,9144.24, the video from the first it's not as good as that move file hey remember that video footage that
9144.24,9150.96, leaked from my gdc last year that ran about a 15 15 frames per second we're gonna have it at 30 plus
9150.96,9156.88, and we're gonna have some gameplay treats over at game videos when it's time get ready it's everything
9157.519999999999,9162.4, it's everything wow from the next year and matching clank wall off to become multiplayer only
9163.279999999999,9169.359999999999, for is it yeah exactly this has been it this has been this has been a messy source of
9169.359999999999,9176.08, contention all day at the office here's a story since PlayStation 3 was originally unveiled at
9176.08,9180.48, e3 2005 we've been led to believe that Sony has been leading the crusade to resurrect Warhawk on
9180.48,9186.72, the platform same Kennedy the ESC from one up dot com posted this in his blog what i do know
9186.72,9192.24, it's some interesting choice cut some interesting choices have it indeed been made in terms of its
9192.24,9197.359999999999, scope and I'm curious to see how they're over with people myself included what Warhawk has apparently
9197.359999999999,9202.8, evolved or devolved that's my own edit depending on where you're coming from into is a multiplayer
9202.8,9207.279999999999, only title featuring ground in the air combat that'll be downloadable from the PlayStation network
9207.36,9211.44, it's interesting because I know a lot of people's perception of the game will change once they
9211.44,9216.400000000001, here it's downloadable over psn as opposed to being a full retail game it shouldn't I believe this
9216.400000000001,9220.400000000001, could actually become a great demonstration of what Sony has in store for us for downloadable games
9220.400000000001,9226.880000000001, before anyone else jumps in i do think that what's saying is true and i also think that what Sony
9226.880000000001,9231.12, is going to do with PlayStation network is going to be embodied in what they're doing in Warhawk
9231.44,9238.0, you can't handle the truth shame what you got uh i think it's a good idea well the thing is like
9238.0,9243.36, if you're making full feature like full games available over the psn you're moving in a direction
9243.36,9249.12, it's completely different than the ll will just port this game to vc or ll we're going to offer
9249.12,9253.92, you achievements with this old version of pack man so he's going to carve their own nation on
9253.92,9259.12, life and give you yet another reason to purchase the ps3 just give you a little different
9259.12,9264.24, perspective shawng how long of digital downloads of games been available for pc what i mean
9264.24,9269.44, everyone celebrated uh the whole uh Xbox live stuff i mean just getting outside of this monolithic
9269.44,9274.08, package for a game that you have the 59 ninety on version of game and then people now are ready to buy
9274.08,9279.2, that whatever 599 you know 89 whatever but what about the development between there that seems cool
9279.2,9283.28, seems fine for me and if and if the rest of the game wasn't working rather than like shit can
9283.28,9287.6, the whole thing pull out what does work that's kind of the best use of that and what we've heard
9287.6,9292.240000000002, is this project was a little troubled and it decided to like you know make it smaller yeah i don't know
9292.240000000002,9297.76, it seems cool the more options we have and the more like variety of game you know sizes and
9297.76,9303.44, categories we can we can choose from seems uh seems like we all benefit from that and again too i mean
9303.44,9307.44, does that create like this mid category game or instead of you know your multi-million dollar
9307.52,9312.16, development thing or instead of your you know shoe string budget and two programmers on Xbox live you
9312.16,9316.24, have something in between i mean i know that's not the case for this they pumped a whole lot of money
9316.24,9321.6, and in this specific situations probably a matter of losing a lot of that but uh going ahead maybe
9321.6,9326.24," someone's like hey we'll give you $200,000 to make a game do what you can with it and you've got"
9326.24,9334.16, a more of a paradise lost sort of situation i think in other news in a scholastic twist mercenaries
9334.16,9339.76, two has completed the assassins create training core it went beyond that dude what we've what we've
9339.76,9345.039999999999, said for ages just like we said with the assassins create has proven true how this make your news segment
9345.039999999999,9349.119999999999, that's all i want to add what i think it made it just to say like hey yes well you're okay we
9349.119999999999,9354.32, knew it was coming to ps3 and physics we didn't know it was coming to ps3 and ps2 well ps2 is a different
9354.32,9360.0, it's a completely different demonetist smart decision well that's the thing in the if it's coming to ps2
9360.32,9366.48, who says not coming to the way what what you mean it obviously it is right only because the psp first
9366.48,9373.76, right home former oblivion designer Ken Ralston has jumped ship he was a lead on elder scrolls three
9373.76,9378.88, more wind and elder scrolls for oblivion the latter which so pretty well i've heard that pretty okay
9378.88,9383.04, one of the war it did decent on the xbox 360 we're still waiting to see how it doesn't appear
9383.04,9388.8, three we're getting to build this back a year and a half later hey he's jumped ship to go to big
9388.8,9394.96, huge games uh Brian Reynolds team train the president of big huge games offered this
9395.84,9400.72, Ken's addition marks a bold new direction for big huge games we remain committed to creating a
9400.72,9405.759999999998, real-time strategy games such as our past hits rise of nations and rise of legends at the same time
9405.759999999998,9411.119999999999, we've explored developing a role playing game for several years now Ken is a fantastic fit for us
9411.119999999999,9416.88, on every level and gives us the leadership we need to be confident of our uh confident of our
9416.96,9422.16, success in our new venture also is as Brian Reynolds is one of those lightning rods around which
9422.16,9428.24, cool things happens rise of legends was was my it was at the top of my list of most overlooked
9428.24,9433.759999999998, games for last year well they continue with the bethaz the love i guess Bethesda says hey guess what
9433.759999999998,9439.439999999999, elder scrolls five yeah we'll do a shocker what ever interested in printing money with our existing
9439.439999999999,9445.599999999999, IP the next elder scrolls scrolls game is a long way off says patchy a classic but Bethesda did say
9445.6,9452.4, that yeah we'll look at doing another one will there be a madden game this year exactly what i can tell you
9453.44,9458.24, that since oblivious months of just smashing success that i'm sure we'll do it many other scrolls five
9458.24,9464.48, but there are no immediate plans now said peat hides he's he's pretty cagey and sometimes the
9464.48,9469.2, things that that mr. Heinz will say on the record are completely different than what he'll tell you
9469.2,9472.800000000001, I'm off the record I'm not gonna be drawn into that cover so yeah garnet let's all drop
9473.759999999998,9479.119999999999, hey you've shane i have a question for you what do you know what do the DS fat the game boy advance SP and the
9479.119999999999,9484.0, PSP having common they're all portable consoles they're all part of the past if I believe this
9484.0,9490.08, eb ad but says play the future and look at this ad right here shane you can trade all those in for
9490.08,9495.759999999998, I can trade you might copy a ridgeracer for PSP and get ridgeracer for DS you can trade in your your DS fat for
9495.759999999998,9501.519999999999, 60 bucks your PSP for a hunt box or your game boy yeah that's a little important for taste perhaps
9501.84,9506.880000000001, a little p-thing a little bit i mean the thing is like the DS is only in North America out selling
9507.6,9512.880000000001, PS3 like three to two you mean PSP yeah he's just wondering if they'll bury and in the coal with a PSP
9512.880000000001,9516.16, the DS raping with PS3 it's a ray that's true
9517.76,9524.720000000001, one no more about super paper Mario I do no don't we all shane's answering your burning questions
9524.720000000001,9530.16, or not on his blog well shane was answering his burning questions on your blog Nintendo said
9530.48,9535.84, almost nothing about super paper Mario since announcing that the game had no longer been planned for
9535.84,9540.96, the game cube and instead would be ditched in favor of shipping April 9th for the Nintendo we
9541.76,9547.36, shane took it unto himself to answer some user questions about the game prior to his season to
9547.36,9552.32, cyst let's turn back the clock and see just what users wanted to know about super paper Mario
9553.2,9559.28, noise noisy asked how did the 2d 3d mechanics work can the player switch between the two at any time
9559.36,9563.28, shane offers you actually control several different characters during the game but only
9563.28,9568.720000000001, Mario can flip the world between 2d and 3d it's easy I do it's press the A button to flip the 3d
9568.720000000001,9574.0, but while in that view a meter constantly counts down if it runs out you begin to lose HP
9574.0,9580.08, it refills slowly was used to which back to 2d same dude asks are underfooter
9580.08,9585.04, muses is the next big thing for we owners after a seller would you say or is it just a mild
9585.04,9590.080000000002, distraction until super Mario galaxy compared to most of the weest of out there shane says this
9590.080000000002,9595.28, is a really made game it's also more accessible than past pm games given this traditional
9595.28,9601.44, Mario gameplay that pm means paper Mario games so while shane loved before he was issued a
9601.44,9606.320000000002, season to cyst from Nintendo super paper Mario and he was you're doing it service I felt like
9606.320000000002,9610.240000000002, I mean to explain this a little bit there was an embargo and I read it pretty carefully and there was
9610.72,9615.199999999999, a miscommunication about what we could say when we couldn't say and because there's nothing
9615.199999999999,9619.039999999999, known about this game literally and it comes out literally nothing and it comes out in five weeks
9619.039999999999,9623.28, I mean we knew more about like GTA by city than we do about this game seriously but apparently
9623.28,9627.36, Nintendo they have some other plans for when they're gonna reveal what this game is and how you play it
9627.36,9631.92, despite the fact that we have it so it's stay tuned and maybe you'll figure out what this game is
9631.92,9637.92, all about coming up on game life the season to cyst seems indicative to me of an information
9637.92,9643.92, basic exclusive that may go to a competitor site like say maybe ij and landed the the paper
9643.92,9649.12, Mark exclusive I mean that's what happens when your ij and cube or we editors dating someone
9649.12,9654.8, Nintendo is that for real burn hot blood it's really on that for a minute you can't bring up that kind of
9654.8,9659.2, shit with me around it I don't expect it to live read on I'm not gonna make a joke about it unless it's true
9660.0,9665.84, guess that's some rotten shit right there hot burn hot blooded rhythm so you know what that is
9665.92,9671.04, that's the sound of me ejaculating because there is an awareness thing but just like I said I'm
9671.04,9676.24, okay just like I said a wind and sequel coming to Japan but you know wind on sequel isn't a leapy
9676.24,9681.44, day in sequel is everything is I don't care baby I'm tapping on taps tapping away to the rhythm
9681.44,9687.36, and the sounds of whatever kachi yano wants me to do and I'm there sign me up uh start dancing
9687.36,9691.36, you know leapy the series you say I mean you have no idea you're depth of this you're gay for
9691.44,9698.400000000001, these me I can't wait to get into our here on 360 because I finally build a play in the
9698.400000000001,9701.6, environment that's been most conducive to me where my friends can watch me play
9702.400000000001,9707.68, then tendos cussers that even me do well I'm I have been played until now because I want my friends
9707.68,9712.720000000001, to be able to see that I'm rocking then tendos sporting this little bit
9713.76,9717.92, all two and you say Nintendo loves their customers then they're like crimenating shit why do you want it like
9718.0,9723.12, advertise that Nintendo loves their customers they know they're saying informing them so much
9724.0,9728.960000000001, it's evidence by the super big Mario season to assist I eat that we stepped on the IGN Mac
9728.960000000001,9734.64, cast mask in the married someone from Nintendo exclusive there's been one around you for days
9734.64,9740.8, out but a woman in redman Washington broke her we after a marathon session of gaming with her
9740.8,9745.04, six year old son the Wii was about a month old at this point and the kid was pretty upset
9745.04,9749.68, without as we sports well redman Washington as we all know is where an o a's based essentially
9749.68,9756.0, what happened is the women took her we eat to Nintendo of America and in a half hour they repaired it
9756.0,9760.960000000001, header out the door oh that's a beautiful story it's a great story right it's charming
9760.960000000001,9766.720000000001, especially in light of all the stories of we've called the Xbox 360 support in India and it is
9766.720000000001,9771.68, taking us hours to get this against the console to fix the we apologize to the entire audience I'm
9771.68,9777.76, gotten it I was for all the people who have had bad Microsoft responses with the with the
9777.76,9784.16, Colin line winner my stepdad had a red ring it is I mean she's a product of the firmware update
9784.16,9788.800000000001, he mentioned my name or anything and he got a ticket if you send us your console we will
9788.800000000001,9795.12, maybe refund your year 360 with a refurbished edition of the console for all right keep going
9795.6,9800.08, no lightsaber game for the we just yet this is just makes sense to you
9800.08,9804.560000000001, can you join a general line give it to control you a general lightsaber seems about the most
9804.560000000001,9810.560000000001, natural concept for the we mom yeah seems yeah Lucas Arth hasn't said a thing about it yet what's
9810.560000000001,9815.92, the deal well the deal is that Lucas Arth can only announce according to a minute that they set
9815.92,9821.36, down last year two new Star Wars related IPs per year and guess what I know one of them is
9821.36,9826.08, second announced this year and I'm not telling you yet but the but the other one probably won't be
9826.08,9830.560000000001, a week and what do you think the Dark Forces engines would run away right real quick I want to say
9830.560000000001,9834.640000000001, like talking about Dream Games Dream Games on Wii Dream Games but you got what you got I want
9834.640000000001,9839.28, I want a mini golf game where I can like edit courses it's like you know that the golf on
9839.28,9844.16, Wii Sports not so hot not so good it's cool the putting works fine so like if I could like edit
9844.16,9848.960000000001, of course trade that with the friends online that I got to get that like retarded but I'm about Mario Golf
9848.96,9853.519999999999, for Wii have that option but but yeah but like yeah full I'm talking like full of good
9853.519999999999,9858.0, our group goldburg holes and stuff you know yeah set up your fucking windmill that shoots into a castle
9858.0,9864.0, that would be yeah I like that idea I like it to boy Shane to boy Koji Kondo he's good guy he's
9864.0,9871.119999999999, gonna be a video games live at GDC uh it's gonna be do do do do do do do he wrote that Friday
9871.119999999999,9876.96, March and I hear wrote all the music for Zelda in Mario he's a kind of a big deal kind of a big deal
9876.96,9883.039999999999, true he's gonna be a GDC and Friday March 9th at the knob hill Masonic auditorium they're
9883.039999999999,9887.439999999999, gonna be playing but like my question is who's really gonna be there 300 opens that night
9889.519999999999,9892.88, you're already told me you're going Saturday at one point I'm going Saturday and fully I'm actually
9893.679999999998,9899.519999999999, yeah absolutely I think it's gonna be healer it's doing uh want matchmaking gears for
9900.08,9903.679999999998, I certainly do I think that everyone here is talked about how they want matchmaking gears for
9904.32,9909.04, go work for epic games and then interview with one up a few weeks ago
9909.04,9913.68, Phil Spencer talked about how the matchmaking function from Halo 2 is something that they wanted
9913.68,9919.36, implement across the board next box 360 games but specifically in Microsoft Game Studios published
9919.36,9927.12, titles epic games vice president Mark Rain responded on the gears of war official forms with this
9927.12,9932.48, it isn't realistic to suggest that we can integrate thousands of lines of three-year-old Halo
9932.48,9938.32, two source code and the gears of war and have working Halo 2 style lobby functionality in any
9938.32,9944.24, reasonable period of time it would be far more efficient for us to develop it ourselves but unfortunately
9944.24,9950.16, this is a multiple man year effort and as I indicated above we're sure on people it would take
9951.279999999999,9956.4, do something like this in a time frame that makes it worthwhile those comments from Mr. Rain echo
9956.4,9963.039999999999, what Phil Spencer said when he told one up that it was either co-op in gears of war or matchmaking
9963.039999999999,9967.76, you want to be more amazed I'm sitting there eating eaten barbecue with Mark the other day and he's all
9967.76,9973.76, like dude we're hiring one guy a month I'm like wait I thought you said you were trying to hire
9973.76,9977.76, people he's like no we are trying to hire people so that's the reason do you hear this right now
9977.76,9983.6, it's because they want to give you a Ferrari because the guys who finished gears are taking home some
9983.6,9989.12, serious fucking bank the residuals right now from a game like years are pretty high coupled with
9989.12,9993.68, fact that couple of the fact that that's a that's a I mean that's an IP that's going to be looking
9993.68,10000.640000000001, at a pretty significant size sequel come November of 2008 no Xbox live arcade released this week
10001.2,10005.2, makers have actually sort of makes jokes about it on the gamers car blog this I mean no
10005.2,10009.6, there are a few titles that were all really looking forward to but game development remains as much
10009.6,10013.44, an art as a science that everyone's working hard to bring out the titles that we've been
10013.44,10018.16, announced as soon as we can it may or may not be about to run up yours by the one up dot
10018.16,10023.28, combat the time you were in the he'll do come any titles came to the PSN and Bertrick console this week
10023.28,10027.84, shame shame how many you're still in crapping by the way he's about to tell you what's coming next week
10027.84,10034.48, for four vc games right as pretty usual and probably this week flow and cube it and an
10034.48,10039.52, demo two games what's coming next week and Xbox live our game we can reveal exclusive
10039.52,10044.640000000001, that's going to be alien how which people will wait for people who wait for that one finally
10044.640000000001,10049.92, and what do we get worse in a couple in a conversation between Aaron Greenberg from Microsoft
10049.92,10056.560000000001, the night that I had on Thursday afternoon he said that while you may feel like because I said that
10056.560000000001,10060.48, if you looked at the Xbox live release schedule for the last six weeks if you're my girlfriend
10060.48,10066.4, I'm breaking up with you so he promised me that March would be like makeup sex so in March
10066.48,10072.0, I would expect games like Castlevania Katan and probably a couple other heavy hitters also at GDC
10072.0,10076.24, expect playable versions of first party Xbox live arcade games however
10077.279999999999,10081.52, and Greenberg did confirm to one up that the geometry war sequel which he did not deny
10081.52,10086.64, its existence of which we've talked about on this program before would not appear at GDC
10086.64,10090.88, expect I would say at GDC expect to see the the marathon game and I'm not gonna tell you who's
10090.96,10097.599999999999, working on it but it's not Bungie. Forza Motorsport 2 to have options and tournaments turning that
10097.599999999999,10102.8, whole car culture thing into like car eBay which is what when you're not the real driving simulator
10102.8,10107.759999999998, which forza isn't you need to find another way to cut to cultivate car culture.
10108.96,10114.72, The auction house itself is self explanatory players buy and sell on game customize vehicles
10114.72,10119.199999999999, from other players it's a mini eBay for virtual mechanics and here's what to expect
10119.2,10124.400000000001, great online auctions and sell your customized rides gives car tuning experts in a depth
10124.400000000001,10128.800000000001, delivery painters purposes they can now build up in game. Hey let me ask you a question
10128.800000000001,10132.880000000001, are they gonna actually make that bullshit they showed off with like cell phones and on that crap work
10133.84,10138.720000000001, that's something for the live anywhere group not to look Smith group. We in commander and
10138.720000000001,10143.36, let's just say probably not. We in commander and line with an angry member told me about the rising
10143.36,10150.480000000001, support of third party developers for xpysliverk and he did say that while Microsoft's first
10150.480000000001,10155.68, party and a move that is somewhat antithetical to the way that Sony's PlayStation network is approaching
